Postion|$|title|$|website|$|location|$|rating|$|reviews|$|hourlyRate|$|miniProjSize|$|empSize
1806|$|Corner Case Technologies|$|https://www.cornercasetech.com/?utm_source=clutch.co&utm_medium=referral|$|Vilnius, Lithuania|$|4.7|$|14 reviews|$|$50 - $99 / hr|$|$25,000+|$|10 - 49
1807|$|CoderKube Technologies|$|https://coderkube.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Surat, India|$|4.9|$|16 reviews|$|< $25 / hr|$|$1,000+|$|50 - 249
1808|$|Intrepid (acquired by Accenture)|$|http://www.intrepid.io|$|Cambridge, MA|$|5.0|$|7 reviews|$|$150 - $199 / hr|$|$25,000+|$|50 - 249
1809|$|Unit Space|$|https://unit-space.com|$|L'viv, Ukraine|$|5.0|$|14 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
1810|$|CodeCoda Ltd.|$|https://codecoda.com|$|Plovdiv, Bulgaria|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$25,000+|$|50 - 249
1811|$|EbizzInfotech|$|https://www.ebizzinfotech.com/|$|Surat, India|$|5.0|$|10 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
1812|$|Chicago Software Solutions|$|https://chicagoit.com|$|Chicago, IL|$|5.0|$|5 reviews|$|$100 - $149 / hr|$|$10,000+|$|10 - 49
1813|$|Ehecatl|$|http://www.ehecatl.com.mx/?utm_source=clutch.co&utm_medium=referral&utm_campaign=referral|$|Boca del Río, Mexico|$|5.0|$|9 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1814|$|Tanzanite Infotech|$|http://www.tanzaniteinfotech.com|$|Noida, India|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1815|$|Investidea Technology|$|https://investidea.tech|$|Hanoi, Vietnam|$|4.9|$|6 reviews|$|< $25 / hr|$|$25,000+|$|50 - 249
1816|$|69pixels|$|http://69pixels.com|$|Krakow, Poland|$|5.0|$|29 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
1817|$|Milo Solutions|$|http://milosolutions.com/|$|Warszawa, Poland|$|4.9|$|5 reviews|$|$50 - $99 / hr|$|$50,000+|$|50 - 249
1818|$|Infowind Technologies|$|http://www.infowindtech.com|$|Indore, India|$|4.9|$|19 reviews|$|< $25 / hr|$|$10,000+|$|10 - 49
1819|$|Aphelia Innovations|$|https://www.aphelia.co|$|New Delhi, India|$|5.0|$|2 reviews|$|< $25 / hr|$|$10,000+|$|10 - 49
1820|$|Azympto|$|https://www.azympto.com/software-development|$|Bengaluru, India|$|5.0|$|1 review|$|Undisclosed|$|$10,000+|$|10 - 49
1821|$|The Coder Spot|$|https://thecoderspot.ie/|$|Dublin, Ireland|$|4.9|$|5 reviews|$|$25 - $49 / hr|$|$5,000+|$|2 - 9
1822|$|Tappollo Media|$|http://www.tappollo.com/|$|New York, NY|$|4.9|$|4 reviews|$|$100 - $149 / hr|$|$25,000+|$|10 - 49
1823|$|Vitalify Asia Co.,Ltd.|$|https://vitalify.asia/|$|Ho Chi Minh City, Vietnam|$|4.6|$|7 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
1824|$|YND|$|https://ynd.co/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory-mobile-application-developers|$|Berlin, Germany|$|4.8|$|8 reviews|$|$100 - $149 / hr|$|$100,000+|$|50 - 249
1825|$|Triaxo Solutions|$|https://www.triaxo.com/|$|Lahore, Pakistan|$|5.0|$|4 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
1826|$|Archer Software, Cprime Group Company|$|https://archer-soft.com|$|New York, NY|$|4.8|$|10 reviews|$|$25 - $49 / hr|$|$50,000+|$|50 - 249
1827|$|eMagicOne|$|https://emagicone.com|$|Minneapolis, MN|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
1828|$|Haneke Design|$|http://www.hanekedesign.com|$|Tampa, FL|$|5.0|$|2 reviews|$|Undisclosed|$|$10,000+|$|10 - 49
1829|$|NYC Devshop|$|http://www.nycdevshop.com/|$|New York, NY|$|5.0|$|1 review|$|$100 - $149 / hr|$|$25,000+|$|10 - 49
1830|$|BIZSPICE SEZC|$|http://www.bizspice.com|$|George Town, Cayman Islands|$|4.9|$|6 reviews|$|$150 - $199 / hr|$|$25,000+|$|50 - 249
1831|$|KWALL|$|http://www.kwallcompany.com/|$|Newport Beach, CA|$|5.0|$|1 review|$|$150 - $199 / hr|$|$25,000+|$|10 - 49
1832|$|Resourcifi Inc.|$|http://www.resourcifi.com/?utm_source=clutch&utm_medium=referral|$|Santa Monica, CA|$|4.8|$|12 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1833|$|MLP Co|$|http://mlp-co.dev|$|Kharkiv, Ukraine|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1834|$|Bits Kingdom|$|https://bitskingdom.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Duluth, GA|$|4.9|$|9 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
1835|$|AppKong|$|https://appkong.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Wilmington, DE|$|5.0|$|10 reviews|$|$100 - $149 / hr|$|$5,000+|$|50 - 249
1836|$|IBL INFOTECH|$|https://iblinfotech.com/|$|Surat, India|$|4.8|$|24 reviews|$|$25 - $49 / hr|$|$1,000+|$|50 - 249
1837|$|Gtech Web Infotech Pvt. Ltd.|$|https://www.gteches.com|$|Rajkot, India|$|5.0|$|1 review|$|$25 - $49 / hr|$|$1,000+|$|50 - 249
1838|$|Infinity mesh|$|https://www.infinitymesh.com|$|New York, NY|$|4.5|$|2 reviews|$|$50 - $99 / hr|$|$25,000+|$|50 - 249
1839|$|ConsultingWhiz LLC|$|https://www.consultingwhiz.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory-mobile-application-developers|$|Aliso Viejo, CA|$|5.0|$|11 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1840|$|Skywave Info Solutions PVT LTD|$|https://www.skywaveinfosolutions.com|$|Ahmedabad, India|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
1841|$|ECHIZH|$|https://echizh.com.ua/|$|Kyiv, Ukraine|$|5.0|$|12 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1842|$|14 Oranges Software|$|http://www.14oranges.com|$|Richmond, Canada|$|4.9|$|29 reviews|$|$100 - $149 / hr|$|$5,000+|$|10 - 49
1843|$|MYZEAL I.T. Solutions LLC|$|http://www.myzealit.com/|$|Los Angeles, CA|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|250 - 999
1844|$|Cqlsys Technologies|$|http://www.cqlsys.com/|$|Mohali, India|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
1845|$|Fortech|$|http://www.fortech.ro/|$|Cluj-Napoca, Romania|$|5.0|$|1 review|$|$50 - $99 / hr|$|Undisclosed|$|250 - 999
1846|$|Accella|$|http://www.accella.net/|$|Severna Park, MD|$|4.5|$|1 review|$|$150 - $199 / hr|$|$50,000+|$|10 - 49
1847|$|Digital Phoenix|$|https://fenix.codes|$|Chișinău, Moldova|$|5.0|$|2 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
1848|$|Ezappsolution|$|http://www.ezappsolution.us/|$|Gurugram, India|$|5.0|$|1 review|$|< $25 / hr|$|Undisclosed|$|1,000 - 9,999
1849|$|InterCode|$|https://intercode.io|$|Chernivtsi, Ukraine|$|4.8|$|5 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
1850|$|Coding Brains|$|http://codingbrains.com/|$|Lucknow, India|$|4.6|$|8 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
1851|$|UMM Digital|$|https://umm.digital|$|London, United Kingdom|$|4.7|$|10 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1852|$|Dowell|$|http://dowell.com.ua|$|Odesa, Ukraine|$|4.8|$|2 reviews|$|$25 - $49 / hr|$|Undisclosed|$|10 - 49
1853|$|Webnyxa Technologies|$|https://www.webnyxa.com|$|Walnut, CA|$|5.0|$|3 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
1854|$|Solvative|$|https://solvative.com|$|Overland Park, KS|$|5.0|$|6 reviews|$|$150 - $199 / hr|$|$50,000+|$|50 - 249
1855|$|WayLogy|$|https://www.waylogy.com/|$|Ivano-Frankivsk, Ukraine|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1856|$|Blackstone Studio|$|https://www.blackstone.studio/|$|San Francisco, CA|$|5.0|$|1 review|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
1857|$|Threadable.io|$|https://www.threadable.io/|$|Dublin 1, Ireland|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
1858|$|Prospus|$|https://www.prospus.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Wilmington, DE|$|4.8|$|9 reviews|$|$25 - $49 / hr|$|$25,000+|$|50 - 249
1859|$|BrainForge IT: Software & Consulting|$|https://brainforgeit.com|$|Wrocław, Poland|$|5.0|$|9 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1860|$|Digital Dividend|$|http://www.digital-dividend.com/|$|Västerås, Sweden|$|4.7|$|11 reviews|$|$50 - $99 / hr|$|$5,000+|$|50 - 249
1861|$|SDLC Corp|$|http://www.sdlccorp.com|$|Noida, India|$|5.0|$|11 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1862|$|Share IT|$|http://www.shareitsolutions.com|$|Novi Sad, Serbia|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1863|$|Zitec|$|https://zitec.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|București, Romania|$|4.9|$|15 reviews|$|Undisclosed|$|Undisclosed|$|250 - 999
1864|$|AppSierra|$|https://www.appsierra.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Noida, India|$|4.9|$|31 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
1865|$|TemaBit|$|http://www.temabit.com|$|Kyiv, Ukraine|$|4.8|$|5 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1866|$|NectarBits|$|https://www.nectarbits.com/|$|Ahmedabad, India|$|5.0|$|6 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
1867|$|Visnext Software Solutions|$|http://www.visnext.com|$|Lanham, MD|$|5.0|$|5 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1868|$|Hipo|$|http://hipolabs.com|$|Toronto, Canada|$|5.0|$|3 reviews|$|$100 - $149 / hr|$|$50,000+|$|10 - 49
1869|$|Erminesoft|$|http://erminesoft.com/|$|San Francisco, CA|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|Undisclosed|$|10 - 49
1870|$|Meetri Infotech Private Limited|$|https://www.meetri.in|$|Delhi, India|$|4.8|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1871|$|TechnoCrackers|$|https://technocrackers.com|$|Ahmedabad, India|$|5.0|$|17 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
1872|$|itjet|$|https://itjet.io|$|Kyiv, Ukraine|$|4.9|$|8 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1873|$|ITgenerator|$|https://www.itgenerator.com/|$|Poznań, Poland|$|5.0|$|9 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1874|$|WASKO S.A.|$|https://wasko.pl/?utm_source=clutch.co&utm_medium=referral|$|Gliwice, Poland|$|4.8|$|6 reviews|$|$25 - $49 / hr|$|$25,000+|$|1,000 - 9,999
1875|$|Fabel|$|https://fabelx.com/|$|Cluj-Napoca, Romania|$|5.0|$|5 reviews|$|$25 - $49 / hr|$|$25,000+|$|10 - 49
1876|$|Qualium Systems|$|https://www.qualium-systems.com/|$|Kharkiv, Ukraine|$|4.9|$|5 reviews|$|$25 - $49 / hr|$|$50,000+|$|50 - 249
1877|$|WEZOM|$|https://wezom.com/?roistat=clutch.co|$|Chicago, IL|$|5.0|$|22 reviews|$|$25 - $49 / hr|$|$50,000+|$|50 - 249
1878|$|Solution Analysts|$|https://www.solutionanalysts.com/mobile-app-development/|$|Delmar, DE|$|4.7|$|5 reviews|$|< $25 / hr|$|$10,000+|$|50 - 249
1879|$|TechNex Harvestgrid Pvt. Ltd.|$|http://www.tnex.co.in|$|Pune, India|$|4.7|$|5 reviews|$|< $25 / hr|$|$1,000+|$|50 - 249
1880|$|HTD Health|$|https://htdhealth.com/?utm_source=clutch.co&utm_medium=referral|$|Brooklyn, NY|$|5.0|$|5 reviews|$|$50 - $99 / hr|$|$25,000+|$|50 - 249
1881|$|Flatlogic|$|https://flatlogic.com|$|Vilnius, Lithuania|$|4.7|$|9 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
1882|$|Jahnel Group, Inc.|$|https://www.jahnelgroup.com|$|Schenectady, NY|$|5.0|$|13 reviews|$|$100 - $149 / hr|$|$25,000+|$|50 - 249
1883|$|Shortcut Sweden|$|https://shortcut.io/|$|Stockholm, Sweden|$|5.0|$|1 review|$|$100 - $149 / hr|$|$1,000+|$|10 - 49
1884|$|TCO TEAM|$|https://tco.am/en|$|Yerevan, Armenia|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
1885|$|Winalife|$|https://winalife.pl/|$|Warszawa, Poland|$|5.0|$|8 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1886|$|Wordsys Information Technology|$|https://wordsystech.com/|$|Kolkata, India|$|5.0|$|2 reviews|$|< $25 / hr|$|$5,000+|$|250 - 999
1887|$|Distributed|$|https://distributed.co?utm_medium=referral&utm_source=clutch&utm_campaign=listing|$|London, United Kingdom|$|4.9|$|5 reviews|$|Undisclosed|$|$10,000+|$|250 - 999
1888|$|Areus Development|$|http://www.areusdev.com/|$|București, Romania|$|5.0|$|2 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1889|$|WeDoWebApps LLC|$|https://www.wedowebapps.com/|$|Hallandale Beach, FL|$|4.9|$|7 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1890|$|Appville Softwares|$|http://www.appville.in|$|Ramanathapuram, India|$|4.9|$|11 reviews|$|< $25 / hr|$|$1,000+|$|2 - 9
1891|$|Xtreme Website Designs|$|https://www.xtremewebsitedesigns.com/wordpress-services/|$|Houston, TX|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$1,000+|$|10 - 49
1892|$|Appster (Out of Business)|$|http://AppsterHQ.com|$|San Francisco, CA|$|4.8|$|20 reviews|$|$50 - $99 / hr|$|$25,000+|$|250 - 999
1893|$|PS Solutions|$|https://pssolutions.me|$|Cairo, Egypt|$|4.6|$|4 reviews|$|$50 - $99 / hr|$|$5,000+|$|2 - 9
1894|$|Switch Dreams|$|https://www.switchdreams.com.br/|$|Brasília, Brazil|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|2 - 9
1895|$|Bastion Rare|$|https://www.bastionrare.com/?utm_source=clutch&utm_medium=referral|$|Newport Beach, CA|$|4.9|$|16 reviews|$|$100 - $149 / hr|$|$10,000+|$|10 - 49
1896|$|Digiteum|$|http://www.digiteum.com|$|Gdańsk, Poland|$|4.8|$|6 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1897|$|ToXSL Technologies Pvt Ltd|$|https://toxsl.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Sahibzada Ajit Singh Nagar, India|$|4.5|$|12 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1898|$|Reev|$|http://reev.ca|$|Toronto, Canada|$|4.9|$|9 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
1899|$|Devsar|$|https://www.devsar.com/?utm_source=clutch.co&utm_medium=referral|$|La Plata, Argentina|$|4.8|$|15 reviews|$|$25 - $49 / hr|$|Undisclosed|$|10 - 49
1900|$|Syndicode|$|https://syndicode.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Carnaxide, Portugal|$|5.0|$|16 reviews|$|$50 - $99 / hr|$|$50,000+|$|50 - 249
1901|$|Yako|$|https://www.yako.io/|$|Kharkiv, Ukraine|$|5.0|$|5 reviews|$|$25 - $49 / hr|$|$10,000+|$|2 - 9
1902|$|BugendaiTech US LLC|$|https://bugendaitech.com/|$|Scottsdale, AZ|$|5.0|$|23 reviews|$|$100 - $149 / hr|$|$1,000+|$|50 - 249
1903|$|SvitSoftware|$|https://svit.software/en/|$|Kyiv, Ukraine|$|4.6|$|5 reviews|$|$50 - $99 / hr|$|$50,000+|$|10 - 49
1904|$|Fluff Software|$|https://www.fluff.software|$|Swindon, United Kingdom|$|5.0|$|1 review|$|$100 - $149 / hr|$|$5,000+|$|2 - 9
1905|$|Classic Informatics|$|http://www.classicinformatics.com/?utm_source=clutch.co&utm_medium=referral|$|Gurugram, India|$|4.8|$|29 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1906|$|Big Field Digital|$|http://www.bigfielddigital.com|$|Ibadan, Nigeria|$|4.9|$|14 reviews|$|Undisclosed|$|$1,000+|$|10 - 49
1907|$|Alpine Software Pvt. Ltd.|$|https://alpinesoftsolution.com/|$|Jaipur, India|$|4.9|$|6 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
1908|$|bromin7, Inc.|$|https://bromin7.com/?utm_source=clutch.co&utm_medium=referral|$|New York, NY|$|5.0|$|5 reviews|$|$50 - $99 / hr|$|$10,000+|$|2 - 9
1909|$|Caktus Group|$|http://www.caktusgroup.com/|$|Durham, NC|$|5.0|$|3 reviews|$|$150 - $199 / hr|$|Undisclosed|$|10 - 49
1910|$|Hristov Development|$|https://hristovdevelopment.com|$|Northbrook, IL|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1911|$|Square Bits|$|http://www.square-bits.com|$|Jodhpur, India|$|5.0|$|8 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
1912|$|Memcrab|$|http://memcrab.com|$|Vinnytsya, Ukraine|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1913|$|GRAFING d.o.o. – Out of Business|$|https://grafing.hr/|$|Badličan, Croatia|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$10,000+|$|2 - 9
1914|$|Core Logic|$|https://www.core-logic.com|$|Kraków, Poland|$|5.0|$|7 reviews|$|$50 - $99 / hr|$|Undisclosed|$|10 - 49
1915|$|Zaven|$|https://zaven.co|$|Wrocław, Poland|$|5.0|$|11 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1916|$|Magenest JSC|$|https://magenest.com/|$|Hanoi, Vietnam|$|4.8|$|6 reviews|$|< $25 / hr|$|$5,000+|$|50 - 249
1917|$|Code Brew Labs|$|http://www.code-brew.com|$|California, India|$|4.4|$|35 reviews|$|Undisclosed|$|$10,000+|$|50 - 249
1918|$|Softjourn|$|https://softjourn.com|$|Fremont, CA|$|4.8|$|6 reviews|$|$50 - $99 / hr|$|Undisclosed|$|250 - 999
1919|$|Doejo|$|http://doejo.com/?utm_source=clutch.co&utm_medium=referral|$|Chicago, IL|$|4.8|$|4 reviews|$|$150 - $199 / hr|$|$5,000+|$|10 - 49
1920|$|BigCheese|$|http://bigcheese.uy/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Montevideo, Uruguay|$|5.0|$|7 reviews|$|$50 - $99 / hr|$|$50,000+|$|10 - 49
1921|$|iView Labs Pvt Ltd.|$|https://iviewlabs.com/|$|Ahmedabad, India|$|4.6|$|16 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1922|$|SynergyTop|$|https://synergytop.com/|$|San Diego, CA|$|5.0|$|17 reviews|$|$25 - $49 / hr|$|$1,000+|$|50 - 249
1923|$|Day One Technologies|$|https://www.day1tech.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory-mobile-application-developers|$|Bengaluru, India|$|4.8|$|5 reviews|$|$50 - $99 / hr|$|$50,000+|$|50 - 249
1924|$|Sagiton|$|https://www.sagiton.pl/?utm_source=clutch.co&utm_medium=referral|$|Wrocław, Poland|$|4.8|$|14 reviews|$|$50 - $99 / hr|$|Undisclosed|$|50 - 249
1925|$|Segue Interactive|$|https://www.segueinteractive.com|$|Nairobi, Kenya|$|4.8|$|7 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
1926|$|Bombieri|$|https://www.bombieri.us|$|Concepción del Uruguay, Argentina|$|5.0|$|11 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1927|$|THINKLIONS|$|http://www.thinklions.com|$|Oak Park, MI|$|5.0|$|6 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1928|$|MobilePundits|$|http://www.mobilepundits.com/|$|Indore, India|$|4.7|$|6 reviews|$|< $25 / hr|$|Undisclosed|$|10 - 49
1929|$|QSS Technosoft Inc|$|https://www.qsstechnosoft.com/|$|Bloomington, MN|$|4.9|$|11 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1930|$|Your Majesty Co.|$|http://yourmajesty.co/|$|Amsterdam, Netherlands|$|4.8|$|4 reviews|$|$100 - $149 / hr|$|$25,000+|$|10 - 49
1931|$|DIQ - Mobile App Development Company in Qatar|$|https://developerinqatar.com/|$|Doha, Qatar|$|5.0|$|5 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
1932|$|Top Mobile Apps Development|$|https://topmobileappsdevelopment.com/|$|Indore, India|$|5.0|$|6 reviews|$|Undisclosed|$|Undisclosed|$|250 - 999
1933|$|Saigal Media Inc|$|https://saigalmedia.ca/|$|Canada|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$10,000+|$|2 - 9
1934|$|Innuy|$|https://www.innuy.com/|$|Montevideo, Uruguay|$|5.0|$|5 reviews|$|$25 - $49 / hr|$|$50,000+|$|2 - 9
1935|$|SourceFuse|$|http://www.sourcefuse.com|$|Jacksonville Beach, FL|$|4.5|$|2 reviews|$|$25 - $49 / hr|$|$10,000+|$|250 - 999
1936|$|Arham Web Works|$|https://arhamwebworks.com/|$|Surat, India|$|4.9|$|9 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
1937|$|Arohatech|$|https://www.arohatech.com|$|Noida, India|$|5.0|$|4 reviews|$|< $25 / hr|$|$1,000+|$|50 - 249
1938|$|DTEAM|$|http://dteam.dev/?utm_source=clutch.co&utm_medium=referral|$|Boryspil', Ukraine|$|5.0|$|15 reviews|$|$25 - $49 / hr|$|$25,000+|$|50 - 249
1939|$|SDSol Technologies|$|http://www.sdsol.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Coral Gables, FL|$|4.9|$|17 reviews|$|$100 - $149 / hr|$|$10,000+|$|10 - 49
1940|$|Switch Soft Technologies|$|http://www.thisisswitch.com|$|Hyderabad, India|$|4.9|$|4 reviews|$|< $25 / hr|$|$10,000+|$|10 - 49
1941|$|Binerals|$|https://binerals.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory&utm_content=old-site|$|Dnipropetrovs'k, Ukraine|$|4.9|$|4 reviews|$|$25 - $49 / hr|$|$25,000+|$|10 - 49
1942|$|Lemberg Solutions|$|https://lembergsolutions.com/|$|L'viv, Ukraine|$|4.8|$|22 reviews|$|$50 - $99 / hr|$|$10,000+|$|50 - 249
1943|$|NMS {dev}|$|https://nms-group.family/|$|Tallinn, Estonia|$|5.0|$|4 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1944|$|OrangeLoops|$|https://orangeloops.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory-mobile-application-developers|$|Montevideo, Uruguay|$|5.0|$|5 reviews|$|$50 - $99 / hr|$|$5,000+|$|50 - 249
1945|$|Neuronimbus|$|http://www.neuronimbus.com|$|Gurugram, India|$|4.5|$|10 reviews|$|$25 - $49 / hr|$|$5,000+|$|50 - 249
1946|$|Equal|$|https://equal.design/|$|Kharkiv, Ukraine|$|5.0|$|24 reviews|$|$50 - $99 / hr|$|$5,000+|$|10 - 49
1947|$|Auxesis Infotech Pvt. Ltd.|$|https://auxesisinfotech.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|New York, NY|$|4.8|$|30 reviews|$|< $25 / hr|$|$5,000+|$|50 - 249
1948|$|UDS Technology|$|http://www.uds.com.br|$|Maringá, Brazil|$|4.9|$|7 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1949|$|Seamgen|$|http://www.seamgen.com/|$|San Diego, CA|$|4.9|$|5 reviews|$|$100 - $149 / hr|$|$75,000+|$|10 - 49
1950|$|Inflectica Technologies|$|http://www.inflectica.com|$|Noida, India|$|5.0|$|2 reviews|$|< $25 / hr|$|Undisclosed|$|50 - 249
1951|$|MobileWays - Mobile App Development Studio|$|http://www.mobileways.in/|$|Madhapur, India|$|5.0|$|5 reviews|$|< $25 / hr|$|$1,000+|$|10 - 49
1952|$|getyoteam|$|http://www.getyoteam.com|$|Ahmedabad, India|$|5.0|$|8 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
1953|$|NATIFE LLC|$|http://natife.com|$|Zaporizhzhia, Ukraine|$|5.0|$|5 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
1954|$|Sunrise Technologies|$|https://sunrisetechs.com/contact/|$|Sydney, Australia|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1955|$|Smashing Ideas|$|http://smashingideas.com|$|Seattle, WA|$|5.0|$|1 review|$|Undisclosed|$|Undisclosed|$|50 - 249
1956|$|iapp Technologies LLP|$|https://iapptechnologies.com/|$|Sahibzada Ajit Singh Nagar, India|$|5.0|$|1 review|$|< $25 / hr|$|$5,000+|$|50 - 249
1957|$|AD:60 Agency LLC|$|http://www.ad60.com|$|Brooklyn, NY|$|4.9|$|5 reviews|$|$150 - $199 / hr|$|$10,000+|$|10 - 49
1958|$|Appening|$|http://appening.xyz/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory|$|Noida, India|$|4.8|$|10 reviews|$|< $25 / hr|$|$5,000+|$|10 - 49
1959|$|Internative Software|$|https://www.internative.co.uk|$|Istanbul, Turkey|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$10,000+|$|10 - 49
1960|$|Geeks of Kolachi|$|https://www.geeksofkolachi.com/|$|Rochester, NY|$|5.0|$|3 reviews|$|$50 - $99 / hr|$|$10,000+|$|10 - 49
1961|$|QUALITANCE|$|https://qualitance.com/|$|București, Romania|$|4.8|$|2 reviews|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
1962|$|Volpis - Mobile and Web Development|$|http://www.volpis.com|$|Tallinn, Estonia|$|4.9|$|18 reviews|$|$25 - $49 / hr|$|$5,000+|$|10 - 49
1963|$|FocustApps|$|http://focustapps.com|$|Louisville, KY|$|4.6|$|4 reviews|$|$150 - $199 / hr|$|$25,000+|$|10 - 49
1964|$|Graph Technologies|$|http://graph.co.ke|$|Nairobi, Kenya|$|4.6|$|4 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
1965|$|Code Khadi|$|http://codekhadi.com|$|Coimbatore, India|$|5.0|$|3 reviews|$|$25 - $49 / hr|$|$1,000+|$|10 - 49
1966|$|Ideal It Techno Pvt. Ltd.|$|https://idealittechno.com/|$|Indore, India|$|5.0|$|1 review|$|$25 - $49 / hr|$|$10,000+|$|50 - 249
